target_observation_id,source_id,canonical_accession,laboratory_anchor,measurement_batch_id,source_analysis_unit_id,source_measurement_id,source_identifier,source_asset_id,source_worksheet,source_row,source_coordinate,author_quantity_type,author_numeric_value,author_value_state,rank_percentile_descending,measurement_batch_positive_protein_count,rank_target_eligible,common_rank_target_member
R3:PMC9633814:Final Prot:4834:replicate_3,PMC9633814_MSU_MULTICORE,P61006,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_3,PMC9633814:Final Prot:4834,PMC9633814:Final Prot:4834:replicate_3,P61006,supplementary_data_1_xlsx,Final Prot,4834,Final Prot!I4834,SEMIQUANTITATIVE_PROTEIN_INTENSITY,5.9992576117354897e-06,POSITIVE_QUANTIFIED,0.20448179271708683,715,true,true
R3:PMC9633814:Final Prot:4844:replicate_1,PMC9633814_MSU_MULTICORE,Q7L576,Michigan State University-led multi-core study,PMC9633814:core_6:technical_replicate_1,PMC9633814:Final Prot:4844,PMC9633814:Final Prot:4844:replicate_1,Q7L576,supplementary_data_1_xlsx,Final Prot,4844,Final Prot!G4844,SEMIQUANTITATIVE_PROTEIN_INTENSITY,1.38447697126355e-05,POSITIVE_QUANTIFIED,0.25935162094763092,402,true,true
R3:PMC9633814:Final Prot:4844:replicate_2,PMC9633814_MSU_MULTICORE,Q7L576,Michigan State University-led multi-core study,PMC9633814:core_6:technical_replicate_2,PMC9633814:Final Prot:4844,PMC9633814:Final Prot:4844:replicate_2,Q7L576,supplementary_data_1_xlsx,Final Prot,4844,Final Prot!H4844,SEMIQUANTITATIVE_PROTEIN_INTENSITY,1.5505452457045298e-05,POSITIVE_QUANTIFIED,0.30097087378640774,413,true,true
R3:PMC9633814:Final Prot:4844:replicate_3,PMC9633814_MSU_MULTICORE,Q7L576,Michigan State University-led multi-core study,PMC9633814:core_6:technical_replicate_3,PMC9633814:Final Prot:4844,PMC9633814:Final Prot:4844:replicate_3,Q7L576,supplementary_data_1_xlsx,Final Prot,4844,Final Prot!I4844,SEMIQUANTITATIVE_PROTEIN_INTENSITY,3.3113853269225498e-05,POSITIVE_QUANTIFIED,0.42195121951219511,411,true,true
R3:PMC9633814:Final Prot:4857:replicate_1,PMC9633814_MSU_MULTICORE,P52907,Michigan State University-led multi-core study,PMC9633814:core_6:technical_replicate_1,PMC9633814:Final Prot:4857,PMC9633814:Final Prot:4857:replicate_1,P52907,supplementary_data_1_xlsx,Final Prot,4857,Final Prot!G4857,SEMIQUANTITATIVE_PROTEIN_INTENSITY,3.2942314753314399e-05,POSITIVE_QUANTIFIED,0.40149625935162092,402,true,true
R3:PMC9633814:Final Prot:4857:replicate_2,PMC9633814_MSU_MULTICORE,P52907,Michigan State University-led multi-core study,PMC9633814:core_6:technical_replicate_2,PMC9633814:Final Prot:4857,PMC9633814:Final Prot:4857:replicate_2,P52907,supplementary_data_1_xlsx,Final Prot,4857,Final Prot!H4857,SEMIQUANTITATIVE_PROTEIN_INTENSITY,5.8795956581699603e-05,POSITIVE_QUANTIFIED,0.51213592233009708,413,true,true
R3:PMC9633814:Final Prot:4857:replicate_3,PMC9633814_MSU_MULTICORE,P52907,Michigan State University-led multi-core study,PMC9633814:core_6:technical_replicate_3,PMC9633814:Final Prot:4857,PMC9633814:Final Prot:4857:replicate_3,P52907,supplementary_data_1_xlsx,Final Prot,4857,Final Prot!I4857,SEMIQUANTITATIVE_PROTEIN_INTENSITY,5.8327780140735601e-05,POSITIVE_QUANTIFIED,0.50731707317073171,411,true,true
R3:PMC9633814:Final Prot:4859:replicate_1,PMC9633814_MSU_MULTICORE,P21796,Michigan State University-led multi-core study,PMC9633814:core_6:technical_replicate_1,PMC9633814:Final Prot:4859,PMC9633814:Final Prot:4859:replicate_1,P21796,supplementary_data_1_xlsx,Final Prot,4859,Final Prot!G4859,SEMIQUANTITATIVE_PROTEIN_INTENSITY,2.8784563649266e-06,POSITIVE_QUANTIFIED,0.064837905236907731,402,true,true
R3:PMC9633814:Final Prot:4859:replicate_2,PMC9633814_MSU_MULTICORE,P21796,Michigan State University-led multi-core study,PMC9633814:core_6:technical_replicate_2,PMC9633814:Final Prot:4859,PMC9633814:Final Prot:4859:replicate_2,P21796,supplementary_data_1_xlsx,Final Prot,4859,Final Prot!H4859,SEMIQUANTITATIVE_PROTEIN_INTENSITY,6.0692133270252297e-06,POSITIVE_QUANTIFIED,0.14320388349514562,413,true,true
R3:PMC9633814:Final Prot:4859:replicate_3,PMC9633814_MSU_MULTICORE,P21796,Michigan State University-led multi-core study,PMC9633814:core_6:technical_replicate_3,PMC9633814:Final Prot:4859,PMC9633814:Final Prot:4859:replicate_3,P21796,supplementary_data_1_xlsx,Final Prot,4859,Final Prot!I4859,SEMIQUANTITATIVE_PROTEIN_INTENSITY,2.3291515776581502e-06,POSITIVE_QUANTIFIED,0.051219512195121948,411,true,true
R3:PMC9633814:Final Prot:4881:replicate_1,PMC9633814_MSU_MULTICORE,P61106,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_1,PMC9633814:Final Prot:4881,PMC9633814:Final Prot:4881:replicate_1,P61106,supplementary_data_1_xlsx,Final Prot,4881,Final Prot!G4881,SEMIQUANTITATIVE_PROTEIN_INTENSITY,1.99149982505714e-05,POSITIVE_QUANTIFIED,0.39864864864864863,741,true,true
R3:PMC9633814:Final Prot:4881:replicate_2,PMC9633814_MSU_MULTICORE,P61106,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_2,PMC9633814:Final Prot:4881,PMC9633814:Final Prot:4881:replicate_2,P61106,supplementary_data_1_xlsx,Final Prot,4881,Final Prot!H4881,SEMIQUANTITATIVE_PROTEIN_INTENSITY,1.80778508664341e-05,POSITIVE_QUANTIFIED,0.40597758405977585,804,true,true
R3:PMC9633814:Final Prot:4881:replicate_3,PMC9633814_MSU_MULTICORE,P61106,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_3,PMC9633814:Final Prot:4881,PMC9633814:Final Prot:4881:replicate_3,P61106,supplementary_data_1_xlsx,Final Prot,4881,Final Prot!I4881,SEMIQUANTITATIVE_PROTEIN_INTENSITY,7.0351644444393003e-06,POSITIVE_QUANTIFIED,0.20657894736842106,761,true,true
R3:PMC9633814:Final Prot:4906:replicate_1,PMC9633814_MSU_MULTICORE,P37802,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_1,PMC9633814:Final Prot:4906,PMC9633814:Final Prot:4906:replicate_1,P37802,supplementary_data_1_xlsx,Final Prot,4906,Final Prot!G4906,SEMIQUANTITATIVE_PROTEIN_INTENSITY,9.7069163593370707e-06,POSITIVE_QUANTIFIED,0.25810810810810808,741,true,true
R3:PMC9633814:Final Prot:4906:replicate_2,PMC9633814_MSU_MULTICORE,P37802,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_2,PMC9633814:Final Prot:4906,PMC9633814:Final Prot:4906:replicate_2,P37802,supplementary_data_1_xlsx,Final Prot,4906,Final Prot!H4906,SEMIQUANTITATIVE_PROTEIN_INTENSITY,9.5138385059449793e-06,POSITIVE_QUANTIFIED,0.26151930261519302,804,true,true
R3:PMC9633814:Final Prot:4906:replicate_3,PMC9633814_MSU_MULTICORE,P37802,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_3,PMC9633814:Final Prot:4906,PMC9633814:Final Prot:4906:replicate_3,P37802,supplementary_data_1_xlsx,Final Prot,4906,Final Prot!I4906,SEMIQUANTITATIVE_PROTEIN_INTENSITY,9.8937251923271992e-06,POSITIVE_QUANTIFIED,0.28552631578947368,761,true,true
R3:PMC9633814:Final Prot:4913:replicate_1,PMC9633814_MSU_MULTICORE,P24844,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_1,PMC9633814:Final Prot:4913,PMC9633814:Final Prot:4913:replicate_1,P24844,supplementary_data_1_xlsx,Final Prot,4913,Final Prot!G4913,SEMIQUANTITATIVE_PROTEIN_INTENSITY,3.8556196903011401e-05,POSITIVE_QUANTIFIED,0.56216216216216219,741,true,true
R3:PMC9633814:Final Prot:4913:replicate_2,PMC9633814_MSU_MULTICORE,P24844,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_2,PMC9633814:Final Prot:4913,PMC9633814:Final Prot:4913:replicate_2,P24844,supplementary_data_1_xlsx,Final Prot,4913,Final Prot!H4913,SEMIQUANTITATIVE_PROTEIN_INTENSITY,4.33963165529426e-05,POSITIVE_QUANTIFIED,0.59900373599003731,804,true,true
R3:PMC9633814:Final Prot:4913:replicate_3,PMC9633814_MSU_MULTICORE,P24844,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_3,PMC9633814:Final Prot:4913,PMC9633814:Final Prot:4913:replicate_3,P24844,supplementary_data_1_xlsx,Final Prot,4913,Final Prot!I4913,SEMIQUANTITATIVE_PROTEIN_INTENSITY,2.4860224343982399e-05,POSITIVE_QUANTIFIED,0.44605263157894737,761,true,true
R3:PMC9633814:Final Prot:4921:replicate_1,PMC9633814_MSU_MULTICORE,P61026,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_1,PMC9633814:Final Prot:4921,PMC9633814:Final Prot:4921:replicate_1,P61026,supplementary_data_1_xlsx,Final Prot,4921,Final Prot!G4921,SEMIQUANTITATIVE_PROTEIN_INTENSITY,7.6457176943488903e-05,POSITIVE_QUANTIFIED,0.66527777777777775,721,true,true
R3:PMC9633814:Final Prot:4921:replicate_2,PMC9633814_MSU_MULTICORE,P61026,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_2,PMC9633814:Final Prot:4921,PMC9633814:Final Prot:4921:replicate_2,P61026,supplementary_data_1_xlsx,Final Prot,4921,Final Prot!H4921,SEMIQUANTITATIVE_PROTEIN_INTENSITY,9.7941130229886597e-05,POSITIVE_QUANTIFIED,0.69861111111111107,721,true,true
R3:PMC9633814:Final Prot:4921:replicate_3,PMC9633814_MSU_MULTICORE,P61026,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_3,PMC9633814:Final Prot:4921,PMC9633814:Final Prot:4921:replicate_3,P61026,supplementary_data_1_xlsx,Final Prot,4921,Final Prot!I4921,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.00010468201239919,POSITIVE_QUANTIFIED,0.7055555555555556,721,true,true
R3:PMC9633814:Final Prot:4923:replicate_1,PMC9633814_MSU_MULTICORE,P00387,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_1,PMC9633814:Final Prot:4923,PMC9633814:Final Prot:4923:replicate_1,P00387,supplementary_data_1_xlsx,Final Prot,4923,Final Prot!G4923,SEMIQUANTITATIVE_PROTEIN_INTENSITY,2.26948138410188e-05,POSITIVE_QUANTIFIED,0.43611111111111112,721,true,true
R3:PMC9633814:Final Prot:4923:replicate_2,PMC9633814_MSU_MULTICORE,P00387,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_2,PMC9633814:Final Prot:4923,PMC9633814:Final Prot:4923:replicate_2,P00387,supplementary_data_1_xlsx,Final Prot,4923,Final Prot!H4923,SEMIQUANTITATIVE_PROTEIN_INTENSITY,3.02385728423171e-05,POSITIVE_QUANTIFIED,0.48749999999999999,721,true,true
R3:PMC9633814:Final Prot:4923:replicate_3,PMC9633814_MSU_MULTICORE,P00387,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_3,PMC9633814:Final Prot:4923,PMC9633814:Final Prot:4923:replicate_3,P00387,supplementary_data_1_xlsx,Final Prot,4923,Final Prot!I4923,SEMIQUANTITATIVE_PROTEIN_INTENSITY,2.8658147098772899e-05,POSITIVE_QUANTIFIED,0.48749999999999999,721,true,true
R3:PMC9633814:Final Prot:4924:replicate_1,PMC9633814_MSU_MULTICORE,P27797,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_1,PMC9633814:Final Prot:4924,PMC9633814:Final Prot:4924:replicate_1,P27797,supplementary_data_1_xlsx,Final Prot,4924,Final Prot!G4924,SEMIQUANTITATIVE_PROTEIN_INTENSITY,2.6605547101810101e-05,POSITIVE_QUANTIFIED,0.46944444444444444,721,true,true
R3:PMC9633814:Final Prot:4924:replicate_2,PMC9633814_MSU_MULTICORE,P27797,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_2,PMC9633814:Final Prot:4924,PMC9633814:Final Prot:4924:replicate_2,P27797,supplementary_data_1_xlsx,Final Prot,4924,Final Prot!H4924,SEMIQUANTITATIVE_PROTEIN_INTENSITY,3.46672234710686e-05,POSITIVE_QUANTIFIED,0.5180555555555556,721,true,true
R3:PMC9633814:Final Prot:4924:replicate_3,PMC9633814_MSU_MULTICORE,P27797,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_3,PMC9633814:Final Prot:4924,PMC9633814:Final Prot:4924:replicate_3,P27797,supplementary_data_1_xlsx,Final Prot,4924,Final Prot!I4924,SEMIQUANTITATIVE_PROTEIN_INTENSITY,3.40362063410914e-05,POSITIVE_QUANTIFIED,0.51249999999999996,721,true,true
R3:PMC9633814:Final Prot:4934:replicate_1,PMC9633814_MSU_MULTICORE,Q9BSJ8,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_1,PMC9633814:Final Prot:4934,PMC9633814:Final Prot:4934:replicate_1,Q9BSJ8,supplementary_data_1_xlsx,Final Prot,4934,Final Prot!G4934,SEMIQUANTITATIVE_PROTEIN_INTENSITY,1.29835253750419e-05,POSITIVE_QUANTIFIED,0.31805555555555554,721,true,true
R3:PMC9633814:Final Prot:4934:replicate_2,PMC9633814_MSU_MULTICORE,Q9BSJ8,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_2,PMC9633814:Final Prot:4934,PMC9633814:Final Prot:4934:replicate_2,Q9BSJ8,supplementary_data_1_xlsx,Final Prot,4934,Final Prot!H4934,SEMIQUANTITATIVE_PROTEIN_INTENSITY,1.60996662470425e-05,POSITIVE_QUANTIFIED,0.37916666666666665,721,true,true
R3:PMC9633814:Final Prot:4934:replicate_3,PMC9633814_MSU_MULTICORE,Q9BSJ8,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_3,PMC9633814:Final Prot:4934,PMC9633814:Final Prot:4934:replicate_3,Q9BSJ8,supplementary_data_1_xlsx,Final Prot,4934,Final Prot!I4934,SEMIQUANTITATIVE_PROTEIN_INTENSITY,1.31682097684087e-05,POSITIVE_QUANTIFIED,0.3263888888888889,721,true,true
R3:PMC9633814:Final Prot:4948:replicate_1,PMC9633814_MSU_MULTICORE,P78417,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_1,PMC9633814:Final Prot:4948,PMC9633814:Final Prot:4948:replicate_1,P78417,supplementary_data_1_xlsx,Final Prot,4948,Final Prot!G4948,SEMIQUANTITATIVE_PROTEIN_INTENSITY,2.5785791206741002e-05,POSITIVE_QUANTIFIED,0.46388888888888891,721,true,true
R3:PMC9633814:Final Prot:4948:replicate_2,PMC9633814_MSU_MULTICORE,P78417,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_2,PMC9633814:Final Prot:4948,PMC9633814:Final Prot:4948:replicate_2,P78417,supplementary_data_1_xlsx,Final Prot,4948,Final Prot!H4948,SEMIQUANTITATIVE_PROTEIN_INTENSITY,2.7282684073907499e-05,POSITIVE_QUANTIFIED,0.46666666666666667,721,true,true
R3:PMC9633814:Final Prot:4948:replicate_3,PMC9633814_MSU_MULTICORE,P78417,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_3,PMC9633814:Final Prot:4948,PMC9633814:Final Prot:4948:replicate_3,P78417,supplementary_data_1_xlsx,Final Prot,4948,Final Prot!I4948,SEMIQUANTITATIVE_PROTEIN_INTENSITY,2.7973053625787599e-05,POSITIVE_QUANTIFIED,0.48472222222222222,721,true,true
R3:PMC9633814:Final Prot:4976:replicate_1,PMC9633814_MSU_MULTICORE,P04844,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_1,PMC9633814:Final Prot:4976,PMC9633814:Final Prot:4976:replicate_1,P04844,supplementary_data_1_xlsx,Final Prot,4976,Final Prot!G4976,SEMIQUANTITATIVE_PROTEIN_INTENSITY,2.1537214225946299e-05,POSITIVE_QUANTIFIED,0.42638888888888887,721,true,true
R3:PMC9633814:Final Prot:4976:replicate_2,PMC9633814_MSU_MULTICORE,P04844,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_2,PMC9633814:Final Prot:4976,PMC9633814:Final Prot:4976:replicate_2,P04844,supplementary_data_1_xlsx,Final Prot,4976,Final Prot!H4976,SEMIQUANTITATIVE_PROTEIN_INTENSITY,2.0480013126463099e-05,POSITIVE_QUANTIFIED,0.42083333333333334,721,true,true
R3:PMC9633814:Final Prot:4976:replicate_3,PMC9633814_MSU_MULTICORE,P04844,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_3,PMC9633814:Final Prot:4976,PMC9633814:Final Prot:4976:replicate_3,P04844,supplementary_data_1_xlsx,Final Prot,4976,Final Prot!I4976,SEMIQUANTITATIVE_PROTEIN_INTENSITY,1.8741361434665599e-05,POSITIVE_QUANTIFIED,0.40416666666666667,721,true,true
R3:PMC9633814:Final Prot:4987:replicate_1,PMC9633814_MSU_MULTICORE,O00264,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_1,PMC9633814:Final Prot:4987,PMC9633814:Final Prot:4987:replicate_1,O00264,supplementary_data_1_xlsx,Final Prot,4987,Final Prot!G4987,SEMIQUANTITATIVE_PROTEIN_INTENSITY,5.3193842031279402e-05,POSITIVE_QUANTIFIED,0.58888888888888891,721,true,true
R3:PMC9633814:Final Prot:4987:replicate_2,PMC9633814_MSU_MULTICORE,O00264,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_2,PMC9633814:Final Prot:4987,PMC9633814:Final Prot:4987:replicate_2,O00264,supplementary_data_1_xlsx,Final Prot,4987,Final Prot!H4987,SEMIQUANTITATIVE_PROTEIN_INTENSITY,4.0248832879135097e-05,POSITIVE_QUANTIFIED,0.54027777777777775,721,true,true
R3:PMC9633814:Final Prot:4987:replicate_3,PMC9633814_MSU_MULTICORE,O00264,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_3,PMC9633814:Final Prot:4987,PMC9633814:Final Prot:4987:replicate_3,O00264,supplementary_data_1_xlsx,Final Prot,4987,Final Prot!I4987,SEMIQUANTITATIVE_PROTEIN_INTENSITY,4.5091477171145898e-05,POSITIVE_QUANTIFIED,0.56111111111111112,721,true,true
R3:PMC9633814:Final Prot:4997:replicate_1,PMC9633814_MSU_MULTICORE,P61026,Michigan State University-led multi-core study,PMC9633814:core_7:technical_replicate_1,PMC9633814:Final Prot:4997,PMC9633814:Final Prot:4997:replicate_1,P61026,supplementary_data_1_xlsx,Final Prot,4997,Final Prot!G4997,SEMIQUANTITATIVE_PROTEIN_INTENSITY,5.6535276812479297e-05,POSITIVE_QUANTIFIED,0.6056034482758621,465,true,true
R3:PMC9633814:Final Prot:4997:replicate_2,PMC9633814_MSU_MULTICORE,P61026,Michigan State University-led multi-core study,PMC9633814:core_7:technical_replicate_2,PMC9633814:Final Prot:4997,PMC9633814:Final Prot:4997:replicate_2,P61026,supplementary_data_1_xlsx,Final Prot,4997,Final Prot!H4997,SEMIQUANTITATIVE_PROTEIN_INTENSITY,5.0496597795580099e-05,POSITIVE_QUANTIFIED,0.59565217391304348,461,true,true
R3:PMC9633814:Final Prot:4997:replicate_3,PMC9633814_MSU_MULTICORE,P61026,Michigan State University-led multi-core study,PMC9633814:core_7:technical_replicate_3,PMC9633814:Final Prot:4997,PMC9633814:Final Prot:4997:replicate_3,P61026,supplementary_data_1_xlsx,Final Prot,4997,Final Prot!I4997,SEMIQUANTITATIVE_PROTEIN_INTENSITY,2.4444652707384399e-05,POSITIVE_QUANTIFIED,0.474835886214442,458,true,true
R3:PMC9633814:Final Prot:5034:replicate_1,PMC9633814_MSU_MULTICORE,P61981,Michigan State University-led multi-core study,PMC9633814:core_9:technical_replicate_1,PMC9633814:Final Prot:5034,PMC9633814:Final Prot:5034:replicate_1,P61981,supplementary_data_1_xlsx,Final Prot,5034,Final Prot!G5034,SEMIQUANTITATIVE_PROTEIN_INTENSITY,5.0616643585241599e-06,POSITIVE_QUANTIFIED,0.14821124361158433,588,true,true
R3:PMC9633814:Final Prot:5034:replicate_2,PMC9633814_MSU_MULTICORE,P61981,Michigan State University-led multi-core study,PMC9633814:core_9:technical_replicate_2,PMC9633814:Final Prot:5034,PMC9633814:Final Prot:5034:replicate_2,P61981,supplementary_data_1_xlsx,Final Prot,5034,Final Prot!H5034,SEMIQUANTITATIVE_PROTEIN_INTENSITY,4.3089251609625803e-06,POSITIVE_QUANTIFIED,0.15292096219931273,583,true,true
R3:PMC9633814:Final Prot:5034:replicate_3,PMC9633814_MSU_MULTICORE,P61981,Michigan State University-led multi-core study,PMC9633814:core_9:technical_replicate_3,PMC9633814:Final Prot:5034,PMC9633814:Final Prot:5034:replicate_3,P61981,supplementary_data_1_xlsx,Final Prot,5034,Final Prot!I5034,SEMIQUANTITATIVE_PROTEIN_INTENSITY,4.2421362185259502e-06,POSITIVE_QUANTIFIED,0.137221269296741,584,true,true
R3:PMC9633814:Final Prot:5054:replicate_1,PMC9633814_MSU_MULTICORE,P13796,Michigan State University-led multi-core study,PMC9633814:core_9:technical_replicate_1,PMC9633814:Final Prot:5054,PMC9633814:Final Prot:5054:replicate_1,P13796,supplementary_data_1_xlsx,Final Prot,5054,Final Prot!G5054,SEMIQUANTITATIVE_PROTEIN_INTENSITY,1.12460417690345e-05,POSITIVE_QUANTIFIED,0.33560477001703576,588,true,true
R3:PMC9633814:Final Prot:5054:replicate_2,PMC9633814_MSU_MULTICORE,P13796,Michigan State University-led multi-core study,PMC9633814:core_9:technical_replicate_2,PMC9633814:Final Prot:5054,PMC9633814:Final Prot:5054:replicate_2,P13796,supplementary_data_1_xlsx,Final Prot,5054,Final Prot!H5054,SEMIQUANTITATIVE_PROTEIN_INTENSITY,1.1522146691597501e-05,POSITIVE_QUANTIFIED,0.34879725085910651,583,true,true
R3:PMC9633814:Final Prot:5054:replicate_3,PMC9633814_MSU_MULTICORE,P13796,Michigan State University-led multi-core study,PMC9633814:core_9:technical_replicate_3,PMC9633814:Final Prot:5054,PMC9633814:Final Prot:5054:replicate_3,P13796,supplementary_data_1_xlsx,Final Prot,5054,Final Prot!I5054,SEMIQUANTITATIVE_PROTEIN_INTENSITY,1.07211124698068e-05,POSITIVE_QUANTIFIED,0.32418524871355059,584,true,true
R3:PMC9633814:Final Prot:5084:replicate_1,PMC9633814_MSU_MULTICORE,P61981,Michigan State University-led multi-core study,PMC9633814:core_10:technical_replicate_1,PMC9633814:Final Prot:5084,PMC9633814:Final Prot:5084:replicate_1,P61981,supplementary_data_1_xlsx,Final Prot,5084,Final Prot!G5084,SEMIQUANTITATIVE_PROTEIN_INTENSITY,3.7713981738592299e-05,POSITIVE_QUANTIFIED,0.58837970540098194,612,true,true
R3:PMC9633814:Final Prot:5084:replicate_2,PMC9633814_MSU_MULTICORE,P61981,Michigan State University-led multi-core study,PMC9633814:core_10:technical_replicate_2,PMC9633814:Final Prot:5084,PMC9633814:Final Prot:5084:replicate_2,P61981,supplementary_data_1_xlsx,Final Prot,5084,Final Prot!H5084,SEMIQUANTITATIVE_PROTEIN_INTENSITY,3.7648716926440498e-05,POSITIVE_QUANTIFIED,0.55595026642984013,564,true,true
R3:PMC9633814:Final Prot:5084:replicate_3,PMC9633814_MSU_MULTICORE,P61981,Michigan State University-led multi-core study,PMC9633814:core_10:technical_replicate_3,PMC9633814:Final Prot:5084,PMC9633814:Final Prot:5084:replicate_3,P61981,supplementary_data_1_xlsx,Final Prot,5084,Final Prot!I5084,SEMIQUANTITATIVE_PROTEIN_INTENSITY,2.3649927956239e-05,POSITIVE_QUANTIFIED,0.41860465116279072,474,true,true
R3:PMC9633814:Final Prot:5095:replicate_1,PMC9633814_MSU_MULTICORE,P61006,Michigan State University-led multi-core study,PMC9633814:core_10:technical_replicate_1,PMC9633814:Final Prot:5095,PMC9633814:Final Prot:5095:replicate_1,P61006,supplementary_data_1_xlsx,Final Prot,5095,Final Prot!G5095,SEMIQUANTITATIVE_PROTEIN_INTENSITY,6.6448444015615004e-07,POSITIVE_QUANTIFIED,0.041734860883797055,612,true,true
R3:PMC9633814:Final Prot:5095:replicate_2,PMC9633814_MSU_MULTICORE,P61006,Michigan State University-led multi-core study,PMC9633814:core_10:technical_replicate_2,PMC9633814:Final Prot:5095,PMC9633814:Final Prot:5095:replicate_2,P61006,supplementary_data_1_xlsx,Final Prot,5095,Final Prot!H5095,SEMIQUANTITATIVE_PROTEIN_INTENSITY,6.8308749872523696e-07,POSITIVE_QUANTIFIED,0.040852575488454709,564,true,true
R3:PMC9633814:Final Prot:5095:replicate_3,PMC9633814_MSU_MULTICORE,P61006,Michigan State University-led multi-core study,PMC9633814:core_10:technical_replicate_3,PMC9633814:Final Prot:5095,PMC9633814:Final Prot:5095:replicate_3,P61006,supplementary_data_1_xlsx,Final Prot,5095,Final Prot!I5095,SEMIQUANTITATIVE_PROTEIN_INTENSITY,,AUTHOR_NA,,,false,true
R3:PMC9633814:Final Prot:5096:replicate_1,PMC9633814_MSU_MULTICORE,P55072,Michigan State University-led multi-core study,PMC9633814:core_10:technical_replicate_1,PMC9633814:Final Prot:5096,PMC9633814:Final Prot:5096:replicate_1,P55072,supplementary_data_1_xlsx,Final Prot,5096,Final Prot!G5096,SEMIQUANTITATIVE_PROTEIN_INTENSITY,6.6897419988693503e-06,POSITIVE_QUANTIFIED,0.28477905073649756,612,true,true
R3:PMC9633814:Final Prot:5096:replicate_2,PMC9633814_MSU_MULTICORE,P55072,Michigan State University-led multi-core study,PMC9633814:core_10:technical_replicate_2,PMC9633814:Final Prot:5096,PMC9633814:Final Prot:5096:replicate_2,P55072,supplementary_data_1_xlsx,Final Prot,5096,Final Prot!H5096,SEMIQUANTITATIVE_PROTEIN_INTENSITY,,AUTHOR_NA,,,false,true
R3:PMC9633814:Final Prot:5096:replicate_3,PMC9633814_MSU_MULTICORE,P55072,Michigan State University-led multi-core study,PMC9633814:core_10:technical_replicate_3,PMC9633814:Final Prot:5096,PMC9633814:Final Prot:5096:replicate_3,P55072,supplementary_data_1_xlsx,Final Prot,5096,Final Prot!I5096,SEMIQUANTITATIVE_PROTEIN_INTENSITY,2.5572686326664899e-05,POSITIVE_QUANTIFIED,0.44608879492600423,474,true,true
R3:PMC9633814:Final Prot:5099:replicate_1,PMC9633814_MSU_MULTICORE,P63000,Michigan State University-led multi-core study,PMC9633814:core_10:technical_replicate_1,PMC9633814:Final Prot:5099,PMC9633814:Final Prot:5099:replicate_1,P63000,supplementary_data_1_xlsx,Final Prot,5099,Final Prot!G5099,SEMIQUANTITATIVE_PROTEIN_INTENSITY,1.2279492863696401e-05,POSITIVE_QUANTIFIED,0.37643207855973815,612,true,true
R3:PMC9633814:Final Prot:5099:replicate_2,PMC9633814_MSU_MULTICORE,P63000,Michigan State University-led multi-core study,PMC9633814:core_10:technical_replicate_2,PMC9633814:Final Prot:5099,PMC9633814:Final Prot:5099:replicate_2,P63000,supplementary_data_1_xlsx,Final Prot,5099,Final Prot!H5099,SEMIQUANTITATIVE_PROTEIN_INTENSITY,5.7036678936463698e-05,POSITIVE_QUANTIFIED,0.62966252220248664,564,true,true
R3:PMC9633814:Final Prot:5099:replicate_3,PMC9633814_MSU_MULTICORE,P63000,Michigan State University-led multi-core study,PMC9633814:core_10:technical_replicate_3,PMC9633814:Final Prot:5099,PMC9633814:Final Prot:5099:replicate_3,P63000,supplementary_data_1_xlsx,Final Prot,5099,Final Prot!I5099,SEMIQUANTITATIVE_PROTEIN_INTENSITY,1.00944814447361e-05,POSITIVE_QUANTIFIED,0.28012684989429176,474,true,true
