outer_fold_id,held_out_source_id,resample,selected_alpha,null_mean_spearman
T197_OUTER_03,PXD064962_UCD_EVENT,197,0.01,-0.1031629845414974
T197_OUTER_03,PXD064962_UCD_EVENT,198,1.0,-0.6741841044871231
T197_OUTER_03,PXD064962_UCD_EVENT,199,100.0,-0.3965649203609608
T197_OUTER_03,PXD064962_UCD_EVENT,200,1.0,-0.8129951142374046
T197_OUTER_03,PXD064962_UCD_EVENT,201,100.0,0.4714882832328292
T197_OUTER_03,PXD064962_UCD_EVENT,202,1.0,0.48058583213647144
T197_OUTER_03,PXD064962_UCD_EVENT,203,0.01,0.6938498233840089
T197_OUTER_03,PXD064962_UCD_EVENT,204,10.0,0.07814463919078948
T197_OUTER_03,PXD064962_UCD_EVENT,205,0.01,0.030035236751785047
T197_OUTER_03,PXD064962_UCD_EVENT,206,100.0,0.23574220818820268
T197_OUTER_03,PXD064962_UCD_EVENT,207,10.0,-0.46022610269710734
T197_OUTER_03,PXD064962_UCD_EVENT,208,1.0,0.4668412703829135
T197_OUTER_03,PXD064962_UCD_EVENT,209,10.0,0.38225540499046956
T197_OUTER_03,PXD064962_UCD_EVENT,210,1.0,-0.768807149039005
T197_OUTER_03,PXD064962_UCD_EVENT,211,100.0,-0.1620507843348874
T197_OUTER_03,PXD064962_UCD_EVENT,212,0.01,-0.38383654994002886
T197_OUTER_03,PXD064962_UCD_EVENT,213,0.1,0.5399178019792387
T197_OUTER_03,PXD064962_UCD_EVENT,214,0.01,-0.7260556723558752
T197_OUTER_03,PXD064962_UCD_EVENT,215,100.0,0.14538880869384616
T197_OUTER_03,PXD064962_UCD_EVENT,216,100.0,-0.36775940821357295
T197_OUTER_03,PXD064962_UCD_EVENT,217,10.0,0.34401067083667686
T197_OUTER_03,PXD064962_UCD_EVENT,218,10.0,-0.0015556687050342828
T197_OUTER_03,PXD064962_UCD_EVENT,219,100.0,-0.2803628977041127
T197_OUTER_03,PXD064962_UCD_EVENT,220,10.0,-0.42315316615777854
T197_OUTER_03,PXD064962_UCD_EVENT,221,10.0,0.5258405257718045
T197_OUTER_03,PXD064962_UCD_EVENT,222,100.0,-0.25255931022022865
T197_OUTER_03,PXD064962_UCD_EVENT,223,100.0,-0.26113143488188595
T197_OUTER_03,PXD064962_UCD_EVENT,224,100.0,-0.7919246268412603
T197_OUTER_03,PXD064962_UCD_EVENT,225,0.1,0.5430549227024212
T197_OUTER_03,PXD064962_UCD_EVENT,226,100.0,-0.264090007517024
T197_OUTER_03,PXD064962_UCD_EVENT,227,0.01,-0.6699737067961216
T197_OUTER_03,PXD064962_UCD_EVENT,228,100.0,0.3738770251250916
T197_OUTER_03,PXD064962_UCD_EVENT,229,0.01,-0.5445292639529947
T197_OUTER_03,PXD064962_UCD_EVENT,230,10.0,0.5207203132934813
T197_OUTER_03,PXD064962_UCD_EVENT,231,10.0,-0.13118922767370286
T197_OUTER_03,PXD064962_UCD_EVENT,232,0.01,-0.38267179252594513
T197_OUTER_03,PXD064962_UCD_EVENT,233,100.0,0.5352631389599666
T197_OUTER_03,PXD064962_UCD_EVENT,234,100.0,-0.08609216936990446
T197_OUTER_03,PXD064962_UCD_EVENT,235,0.01,0.3988808315298404
T197_OUTER_03,PXD064962_UCD_EVENT,236,10.0,-0.04859359944507404
T197_OUTER_03,PXD064962_UCD_EVENT,237,0.01,-0.11045576605345872
T197_OUTER_03,PXD064962_UCD_EVENT,238,100.0,0.23032401009768305
T197_OUTER_03,PXD064962_UCD_EVENT,239,100.0,0.008867096278827554
T197_OUTER_03,PXD064962_UCD_EVENT,240,100.0,-0.3161959832246882
T197_OUTER_03,PXD064962_UCD_EVENT,241,0.1,0.34172391566977195
T197_OUTER_03,PXD064962_UCD_EVENT,242,10.0,-0.33182606123299774
T197_OUTER_03,PXD064962_UCD_EVENT,243,100.0,-0.34450936409148886
T197_OUTER_03,PXD064962_UCD_EVENT,244,0.1,0.15383175088243561
T197_OUTER_03,PXD064962_UCD_EVENT,245,1.0,-0.08739922929225719
T197_OUTER_03,PXD064962_UCD_EVENT,246,100.0,-0.24068720933993315
T197_OUTER_03,PXD064962_UCD_EVENT,247,100.0,0.306586414023451
T197_OUTER_03,PXD064962_UCD_EVENT,248,100.0,-0.14213193525890508
T197_OUTER_03,PXD064962_UCD_EVENT,249,100.0,0.4789564359470379
T197_OUTER_03,PXD064962_UCD_EVENT,250,10.0,-0.16477083169765208
T197_OUTER_03,PXD064962_UCD_EVENT,251,100.0,0.12988658056876384
T197_OUTER_03,PXD064962_UCD_EVENT,252,100.0,-0.520539118719213
T197_OUTER_03,PXD064962_UCD_EVENT,253,0.01,-0.7567996005940199
T197_OUTER_03,PXD064962_UCD_EVENT,254,10.0,-0.7367916534205955
T197_OUTER_03,PXD064962_UCD_EVENT,255,100.0,0.26531387277789836
T197_OUTER_03,PXD064962_UCD_EVENT,256,100.0,0.45826431362944287
