outer_fold_id,held_out_laboratory_anchor,target_observation_id,source_id,laboratory_anchor,measurement_batch_id,split_role
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3819:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3819:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3819:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3825:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3825:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3825:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3828:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3828:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3828:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3829:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3829:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3829:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3835:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3835:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3835:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3850:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3850:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3850:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3866:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_6:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3866:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_6:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3866:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_6:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3892:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3892:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3892:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3896:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3896:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3896:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3899:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3899:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3899:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3901:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3901:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3901:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3915:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3915:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3915:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3925:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3925:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3925:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3945:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_7:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3945:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_7:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3945:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_7:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3948:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_9:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3948:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_9:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3948:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_9:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3950:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_9:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3950:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_9:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3950:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_9:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3953:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_9:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3953:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_9:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3953:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_9:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3969:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_10:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3969:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_10:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3969:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_10:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3983:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3983:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3983:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3985:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3985:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3985:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3994:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3994:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3994:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3999:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3999:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:3999:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4041:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4041:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4041:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4042:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4042:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4042:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4048:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4048:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4048:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4050:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4050:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4050:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4054:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4054:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4054:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4060:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4060:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4060:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4061:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4061:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4061:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4063:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4063:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4063:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4065:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4065:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4065:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4070:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4070:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4070:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4082:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4082:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4082:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4084:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_6:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4084:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_6:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4084:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_6:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4106:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4106:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4106:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4122:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4122:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4122:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4125:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4125:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4125:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4126:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4126:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4126:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4166:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4166:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4166:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4167:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4167:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4167:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_11:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4185:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_7:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4185:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_7:technical_replicate_2,DEVELOPMENT
